shopper_id,seniority,found_rate,picking_speed,accepted_rate,rating
2258fc104c52f1ad9fdc8bd39e60238a,41dc7c9e385c4d2b6c1f7836973951bf,0.8667,3.47,0.684210526315789,5.0
45c0e362f8d52c3969805f6edef08aad,6c90661e6d2c7579f5ce337c3391dbb9,0.8769,1.32,0.92,4.92
10220d7c6d866cdf3af57ef12ac46603,6c90661e6d2c7579f5ce337c3391dbb9,0.8497,1.4,0.96,4.84
eec8fe889a28b718e6c9ff778aceac60,41dc7c9e385c4d2b6c1f7836973951bf,0.8125,2.78,0.928571428571429,4.75
bdbe8310add38a02c98dcfe30398b90b,6c90661e6d2c7579f5ce337c3391dbb9,0.8894,1.08,1.0,4.84
335f826fc3443c2e3de5ba7d2e0bfa40,6c90661e6d2c7579f5ce337c3391dbb9,0.8247,1.64,0.96,4.92
69debe23bf3158b626d953f353807dba,50e13ee63f086c2fe84229348bc91b5b,0.8813,1.0,0.84,4.72
db92db1bb21853775cf63ceb298a27e4,6c90661e6d2c7579f5ce337c3391dbb9,0.8885,0.91,0.96,4.84
54c8c5b24d06968aa1b17688fc99401a,50e13ee63f086c2fe84229348bc91b5b,0.8271,3.22,0.888888888888889,5.0
9cabae52c8a68d66ec5052208dd7492d,6c90661e6d2c7579f5ce337c3391dbb9,0.8275,1.83,0.88,4.68
4d8f505abc626aae95fea1fedfce5e12,41dc7c9e385c4d2b6c1f7836973951bf,0.8474,2.29,0.96,4.92
1ba94500e3d7890f833b78812d5520be,6c90661e6d2c7579f5ce337c3391dbb9,0.8963,1.26,0.92,4.96
6aeae4f0ac420f9ed9527ca6ce363312,6c90661e6d2c7579f5ce337c3391dbb9,0.8723,1.08,0.92,5.0
59f6a6480a275580272a82004ce15dae,6c90661e6d2c7579f5ce337c3391dbb9,0.8644,1.32,0.92,4.72
00d587e33676cdc488c07e5e5ea67f59,6c90661e6d2c7579f5ce337c3391dbb9,0.8546,1.84,0.85,5.0
961dec13b2ca417c5c0e07b526b1607a,6c90661e6d2c7579f5ce337c3391dbb9,0.9496,1.0,0.96,4.96
deff9a0142aae50ebd32e6ef78f847c8,6c90661e6d2c7579f5ce337c3391dbb9,0.8583,1.64,1.0,4.96
10b4e5341231961a1c840637977fad1b,41dc7c9e385c4d2b6c1f7836973951bf,0.8398,2.11,1.0,5.0
6278c881596c428eda51809e2f5814c2,6c90661e6d2c7579f5ce337c3391dbb9,0.8257,1.71,1.0,4.84
23e2755fbb5a85db7967fc05551d7b43,50e13ee63f086c2fe84229348bc91b5b,0.8696,4.36,0.714285714285714,4.89
4ef7680b155788e14f0d77363bf0f81c,6c90661e6d2c7579f5ce337c3391dbb9,0.8983,1.1,0.96,4.56
1ffc64b328345e984b155433054b6bda,41dc7c9e385c4d2b6c1f7836973951bf,0.8216,2.43,0.92,4.72
0eb9bf1370af4eeaa125d40fdece322a,41dc7c9e385c4d2b6c1f7836973951bf,0.9284,1.67,0.96,4.88
ef2b19235d252a871303665f6ce361dd,6c90661e6d2c7579f5ce337c3391dbb9,0.8709,1.24,1.0,4.71
910a604646180e63f590996535deadce,6c90661e6d2c7579f5ce337c3391dbb9,0.859,1.57,0.92,4.68
2d9528b3f1c460b074ad7f1d8156f7e5,50e13ee63f086c2fe84229348bc91b5b,0.8411,3.79,0.833333333333333,5.0
8fbff107fd8af0847dc6e4dcf091af1a,50e13ee63f086c2fe84229348bc91b5b,0.8929,1.67,0.76,4.76
6a8f8a246cc6fd73b8974a7fcfa95d85,6c90661e6d2c7579f5ce337c3391dbb9,0.8414,1.25,0.88,5.0
9db758f43e0c81f7580bc19d709b6bd5,6c90661e6d2c7579f5ce337c3391dbb9,0.8738,1.08,0.96,4.84
81986e23eec52f6e397438bde2ec5a9b,50e13ee63f086c2fe84229348bc91b5b,0.8538,1.73,0.84,4.64
73ea268c5a8300452c80a615e7049cf6,50e13ee63f086c2fe84229348bc91b5b,0.7655,3.87,0.84,4.84
efffc0fca2060d33c30baa386ef2f2d0,6c90661e6d2c7579f5ce337c3391dbb9,0.8842,1.12,1.0,4.8
ff8260da2cddcfb500899045761e08a4,41dc7c9e385c4d2b6c1f7836973951bf,0.8626,2.64,0.866666666666667,4.82
d2d4786b9e284b94bbd64c5c31768b95,50e13ee63f086c2fe84229348bc91b5b,0.8481,1.35,0.72,4.92
793f85ea8c3e4fd62a0b5cf6174d22c3,6c90661e6d2c7579f5ce337c3391dbb9,0.8876,1.58,1.0,4.96
5d1b8dfdba3f9c355e19103610bb12e8,6c90661e6d2c7579f5ce337c3391dbb9,0.895,1.69,1.0,4.52
403eff6dc3c2001fa911858cd36a5b17,6c90661e6d2c7579f5ce337c3391dbb9,0.8789,1.85,0.92,4.84
47bc3060d43a03a78de424b7bc9a1cbb,41dc7c9e385c4d2b6c1f7836973951bf,0.772,2.13,1.0,4.96
ee0610a66a2f46e3f83a621334c2c0ab,6c90661e6d2c7579f5ce337c3391dbb9,0.8907,1.0,0.96,4.8
0b8201a7b7c30ab95131fdfcebd7ce7d,6c90661e6d2c7579f5ce337c3391dbb9,0.8592,1.25,1.0,5.0
fa590c19c633a5b7fb4b806f3c98edac,50e13ee63f086c2fe84229348bc91b5b,0.8426,2.48,0.76,4.89
36b7f5c45db5509777d93241e1f225d8,6c90661e6d2c7579f5ce337c3391dbb9,0.8841,1.91,0.92,4.76
1610a7d10baca840a3136f779546bdbe,41dc7c9e385c4d2b6c1f7836973951bf,0.8361,2.75,0.88,4.85
12e9cbec0d876dfd86f854caae76a5da,41dc7c9e385c4d2b6c1f7836973951bf,0.8324,1.73,0.96,4.84
712ec7261bfe018a86cf96ec2b40b0d2,6c90661e6d2c7579f5ce337c3391dbb9,0.8768,1.78,0.96,4.88
50f58e39a2c8cead3f6859a19539772c,41dc7c9e385c4d2b6c1f7836973951bf,0.8892,2.58,0.92,4.96
2e1a143dc75674688a621bf33e22dd86,6c90661e6d2c7579f5ce337c3391dbb9,0.8885,1.41,0.88,4.96
152a385fb266f1b6ea631da2f273a123,41dc7c9e385c4d2b6c1f7836973951bf,0.9423,3.11,0.833333333333333,4.78
002e2501b9be1a94555fc9c2ee752467,6c90661e6d2c7579f5ce337c3391dbb9,0.9091,1.23,0.88,4.84
3ed51e3e0e8c9ca2fec3f84766cabe96,6c90661e6d2c7579f5ce337c3391dbb9,0.8424,1.4,1.0,4.76
adcd906cd4735919576b12d46b8106ed,6c90661e6d2c7579f5ce337c3391dbb9,0.8958,1.24,1.0,4.84
b685903dab63f88efeb3db0446782d7a,50e13ee63f086c2fe84229348bc91b5b,0.8467,2.3,0.8,4.88
2057449f8da534dc60a2ba74a2bb59c7,6c90661e6d2c7579f5ce337c3391dbb9,0.8927,1.27,1.0,4.44
f79c08368a4de025774a809728564ce9,50e13ee63f086c2fe84229348bc91b5b,,2.19,0.714285714285714,
50ca0136f4b8404abe1ba33b424b15cd,50e13ee63f086c2fe84229348bc91b5b,0.8157,2.5,0.76,4.96
993cc84ad58cf111f5b35908275a73b5,6c90661e6d2c7579f5ce337c3391dbb9,0.8245,1.53,0.88,4.76
48dc9983f906fffd083b35e77c8a07f9,6c90661e6d2c7579f5ce337c3391dbb9,0.8903,1.14,0.92,4.64
f696541139ac0b712956672f24f4ac45,50e13ee63f086c2fe84229348bc91b5b,0.8009,2.0,0.48,5.0
8d3a8e53967ea372700028e847e80628,6c90661e6d2c7579f5ce337c3391dbb9,0.8263,1.44,1.0,4.85
efa69f0d516feb4e417ed8422a8163d2,41dc7c9e385c4d2b6c1f7836973951bf,0.84,2.47,1.0,4.96
88f17b72ce4849fb361be2456ac6e11f,6c90661e6d2c7579f5ce337c3391dbb9,0.8705,1.33,1.0,4.92
ca7ba87b5bbecd553cb67813ee3e4f2a,41dc7c9e385c4d2b6c1f7836973951bf,0.8546,1.45,0.96,4.76
85a5abbd4706a702ef19dbd2abf3c21b,6c90661e6d2c7579f5ce337c3391dbb9,0.8929,1.17,1.0,4.6
0227dae13f492c22062e7dc890b1f3f1,41dc7c9e385c4d2b6c1f7836973951bf,0.9036,2.54,1.0,4.92
73bb8cbeda1237c393b0451f2ace0da7,6c90661e6d2c7579f5ce337c3391dbb9,0.8615,2.0,0.96,4.57
ee0b3a8505262c93415343f226c7234b,6c90661e6d2c7579f5ce337c3391dbb9,0.879,1.75,0.958333333333333,5.0
38467ce0a773681afab60198bd791571,6c90661e6d2c7579f5ce337c3391dbb9,0.8504,1.36,1.0,4.72
a841e67f38cc4fca7522598d18c1830e,6c90661e6d2c7579f5ce337c3391dbb9,0.8966,2.0,0.92,5.0
c5f1f249a600c7c0f55e58dd016963b2,50e13ee63f086c2fe84229348bc91b5b,0.8667,3.12,0.8,5.0
8eccf41c4ec5e094a5e3789875ecedfe,6c90661e6d2c7579f5ce337c3391dbb9,0.8938,1.53,0.92,4.0
fb6078977c6e31d09c5dc306969e1a85,41dc7c9e385c4d2b6c1f7836973951bf,0.8596,2.57,0.631578947368421,5.0
83329ab896d1f36508ff21e38057f9c9,6c90661e6d2c7579f5ce337c3391dbb9,0.8761,1.31,0.92,4.92
875ef9242c32f9ad7621cecb3415b56c,6c90661e6d2c7579f5ce337c3391dbb9,0.8636,1.6,0.96,4.8
73ae50ee2dbb229c36ec2f92687389ff,6c90661e6d2c7579f5ce337c3391dbb9,0.8917,1.57,0.96,4.84
9ba1066777a0ef86847c8ea14b6c357f,6c90661e6d2c7579f5ce337c3391dbb9,0.9078,1.0,1.0,4.96
a46f7938900ef8f5b8b3dcefb18970a7,41dc7c9e385c4d2b6c1f7836973951bf,0.8299,2.24,0.96,4.92
833881aa7c692897feb9da091bb19107,6c90661e6d2c7579f5ce337c3391dbb9,0.8844,1.42,0.96,4.56
90d27eaa1e2f2b25fccf09a055cbfe99,41dc7c9e385c4d2b6c1f7836973951bf,0.8669,2.57,0.88,4.96
5c66e926c918ab4894aa524a47318ba6,50e13ee63f086c2fe84229348bc91b5b,0.8871,2.42,0.791666666666667,4.92
1ce2b61f551a64612459f547195f3108,41dc7c9e385c4d2b6c1f7836973951bf,0.8631,2.17,0.92,4.84
003a6e1f2e916ba1a26e591193fe1666,41dc7c9e385c4d2b6c1f7836973951bf,0.8501,1.58,0.88,4.92
7e2976061ae681f9484f965fcbb7776e,41dc7c9e385c4d2b6c1f7836973951bf,0.8407,2.5,1.0,4.8
8093da933631bc27c5a9868a52e7ce36,6c90661e6d2c7579f5ce337c3391dbb9,0.875,1.33,1.0,4.92
2afb38342754bb5388d780b61bdb4cd8,6c90661e6d2c7579f5ce337c3391dbb9,0.8822,1.64,0.96,4.88
93e41115f66b8066bcfadd9214d63c58,41dc7c9e385c4d2b6c1f7836973951bf,0.7972,1.72,0.96,4.96
dd2b59fbe74d55dd23bf59a4737bb416,6c90661e6d2c7579f5ce337c3391dbb9,0.8432,1.21,1.0,4.92
c1fb26dbd4f09a5fb001d2fa521ec64d,41dc7c9e385c4d2b6c1f7836973951bf,0.8667,2.43,0.96,4.84
1780f10f2225e871b28ecf430b763740,50e13ee63f086c2fe84229348bc91b5b,0.8575,2.11,0.72,4.96
e8bff4327417233c07b663a1d9aa468b,50e13ee63f086c2fe84229348bc91b5b,0.8472,2.23,0.8,4.92
ca74a79d00fb5e1f5ed9f19a75d58044,6c90661e6d2c7579f5ce337c3391dbb9,0.8871,1.46,0.92,4.96
7be7b86ea379e909d94c7502f6ec4871,6c90661e6d2c7579f5ce337c3391dbb9,0.8726,1.69,0.92,5.0
02dce2352c67fcaa11d0b934c83b109c,41dc7c9e385c4d2b6c1f7836973951bf,0.8969,2.48,0.95,5.0
5c843e671807792a1a7ea91ccc717a6d,41dc7c9e385c4d2b6c1f7836973951bf,0.86,2.1,1.0,4.92
381e24d43ee2d613b63e3c2ace97145c,6c90661e6d2c7579f5ce337c3391dbb9,0.9256,1.33,0.96,4.96
4882dd59a3204598da1858cfc03a57f6,50e13ee63f086c2fe84229348bc91b5b,0.8339,2.0,0.72,4.96
2425b01cb5cceac1d9abc73ac9b9bea3,6c90661e6d2c7579f5ce337c3391dbb9,0.9003,1.08,0.88,5.0
963c8f46cdf147abaefe50e3413d5a4f,6c90661e6d2c7579f5ce337c3391dbb9,0.8369,1.44,1.0,5.0
59ffa343ceea773643509173146694d8,41dc7c9e385c4d2b6c1f7836973951bf,0.8034,1.83,0.96,4.96
0a9319ad4705c235395ce4c3ef390264,41dc7c9e385c4d2b6c1f7836973951bf,0.8523,2.17,0.92,4.96
4d7a8949728f240bd3b41bdd7a210552,41dc7c9e385c4d2b6c1f7836973951bf,0.9048,2.38,0.96,4.83
229ac4da1e3b9bfa78d8e4df1ab488de,41dc7c9e385c4d2b6c1f7836973951bf,0.7708,2.42,0.785714285714286,5.0
21c5d9a86ff977d6c87cb3b0c70d8027,6c90661e6d2c7579f5ce337c3391dbb9,0.8857,1.39,1.0,4.72
590b760705267e2cad32ee6135304db9,6c90661e6d2c7579f5ce337c3391dbb9,0.8196,1.91,1.0,4.92
ded9c4c108e3c24f515cf32f528e7ee2,6c90661e6d2c7579f5ce337c3391dbb9,0.8526,1.0,1.0,4.6
c1e1b2792c344e165e6af4e6c4771642,6c90661e6d2c7579f5ce337c3391dbb9,0.8758,1.27,0.96,4.84
c62fa64bbba97382f77b8c4a3c507fc4,41dc7c9e385c4d2b6c1f7836973951bf,0.8725,2.8,0.88,4.88
fe0f491fdb7bd036c5a046433db42ccd,6c90661e6d2c7579f5ce337c3391dbb9,0.8576,1.16,1.0,5.0
96ff9bdeef0666e5b713d412980f0501,6c90661e6d2c7579f5ce337c3391dbb9,0.8392,1.34,1.0,4.92
b005db7e860617b8df200863e5db93c1,50e13ee63f086c2fe84229348bc91b5b,0.81,4.26,0.88,4.76
cc9979c177dd41cef8b9dce5b656e8c3,6c90661e6d2c7579f5ce337c3391dbb9,0.8991,1.41,0.96,4.92
becfe2e004d49350a0d40c0d5f42bfb1,6c90661e6d2c7579f5ce337c3391dbb9,0.8607,1.42,0.92,5.0
991c942ebac8a4af52b7d8eb70c0ee97,6c90661e6d2c7579f5ce337c3391dbb9,0.8667,1.99,0.933333333333333,4.83
e4c20dc81aec75b15cc0d0fc31ff267d,6c90661e6d2c7579f5ce337c3391dbb9,0.8717,1.61,0.88,4.76
538980382776cd69b671eea1900a9f68,6c90661e6d2c7579f5ce337c3391dbb9,0.8821,1.15,0.96,4.92
06d861dc4a03a8b5a0dbc105aa7228f6,6c90661e6d2c7579f5ce337c3391dbb9,0.8955,1.78,1.0,4.92
ffe80cc7908a90a3840b1befb3722e73,50e13ee63f086c2fe84229348bc91b5b,0.8936,2.09,0.56,5.0
a984df26cbf2e90c9a18e8da17a8874f,6c90661e6d2c7579f5ce337c3391dbb9,0.8754,0.96,0.88,5.0
53be147783b648c5efc2cce4fdcf0dac,6c90661e6d2c7579f5ce337c3391dbb9,0.8494,1.88,1.0,4.88
ec5a5019cfc4b2cebbcb4eadc1b9cc30,6c90661e6d2c7579f5ce337c3391dbb9,0.8614,1.38,0.96,5.0
6f9a7dbdf9e3998fab0fc08fa08cafa7,50e13ee63f086c2fe84229348bc91b5b,0.8598,2.38,0.72,4.76
bace113853a1136ab2796032fe081a81,41dc7c9e385c4d2b6c1f7836973951bf,0.8345,1.24,0.96,4.96
2f965cdebc34554f97d4651c1500cb7c,6c90661e6d2c7579f5ce337c3391dbb9,0.872,1.4,0.92,4.76
79c82f85a1edb258dbc7932e2bc5fd4c,50e13ee63f086c2fe84229348bc91b5b,,2.41,0.4,
4ae67b75b6aa5770a23f4e76dbea655a,bb29b8d0d196b5db5a5350e5e3ae2b1f,,2.19,0.666666666666667,
b0314232212de6fadf6101a296e8fa38,6c90661e6d2c7579f5ce337c3391dbb9,0.8624,1.62,1.0,4.96
437bfd91191211d4c055c69a67d0360c,6c90661e6d2c7579f5ce337c3391dbb9,0.8984,1.16,1.0,4.88
32192dbb539f7a30c29316e8c2aa5150,41dc7c9e385c4d2b6c1f7836973951bf,0.8399,2.29,1.0,4.68
ca8168c93b8d923089ed30ef2e6b8b97,6c90661e6d2c7579f5ce337c3391dbb9,0.8922,1.12,1.0,4.8
440fb0a5c847848b019a308eca896f38,50e13ee63f086c2fe84229348bc91b5b,0.8936,1.46,0.727272727272727,4.33
14fca708c4c7f8fc40891a9cdb5efd83,bb29b8d0d196b5db5a5350e5e3ae2b1f,,2.19,1.0,5.0
1c9186646aa1d201b94d75fe80e4bce1,6c90661e6d2c7579f5ce337c3391dbb9,0.874,1.55,0.88,4.88
4e5be2729ea2ea6d9027eb76e1bc4504,50e13ee63f086c2fe84229348bc91b5b,0.7711,1.73,0.8,5.0
bf25a07ccde5924a9da34e4cb104457e,6c90661e6d2c7579f5ce337c3391dbb9,0.8756,1.33,1.0,4.88
81a42e36d65b5a0c250b40a442138f19,6c90661e6d2c7579f5ce337c3391dbb9,0.8841,0.82,0.96,4.92
880a4d2e96aba239fc6b9755644cd4b8,6c90661e6d2c7579f5ce337c3391dbb9,0.8448,1.89,0.96,4.96
60a472daad293b8597039d455fac929d,6c90661e6d2c7579f5ce337c3391dbb9,0.9002,0.77,0.96,4.92
493d7b9b909777d67137549069beb304,6c90661e6d2c7579f5ce337c3391dbb9,0.8861,1.76,1.0,4.92
1f4192355f13a512f53b0db3afdedb37,50e13ee63f086c2fe84229348bc91b5b,0.8504,3.67,0.68,4.88
fa0d1626a6672fc7b79c9b8e1c077936,6c90661e6d2c7579f5ce337c3391dbb9,0.8824,1.84,0.96,4.92
31d939f2d311002275c28fa28f73a332,6c90661e6d2c7579f5ce337c3391dbb9,0.8647,1.3,0.92,5.0
bbc6fe15af99d27f563a6099dad11bea,6c90661e6d2c7579f5ce337c3391dbb9,0.8718,1.86,0.92,4.96
e4383ac38b921d0ac8c9f604ce1e6cbf,50e13ee63f086c2fe84229348bc91b5b,0.8687,2.2,0.84,4.96
55c1f3382f7bf676f32913ba88480a9a,50e13ee63f086c2fe84229348bc91b5b,0.8549,1.83,0.76,4.64
b7232d9cd8241aa60e7660ccc9e0fe31,6c90661e6d2c7579f5ce337c3391dbb9,0.8664,1.6,0.96,4.96
5c0f63eefa2cf1b270bd0664a46181fa,50e13ee63f086c2fe84229348bc91b5b,0.7746,2.62,0.96,4.96
b14d23898e80b95fa55b9c1ce831bcf6,41dc7c9e385c4d2b6c1f7836973951bf,0.855,1.6,1.0,4.8
5a7ababfce7ccfd70f3a07a1afa8d1f3,6c90661e6d2c7579f5ce337c3391dbb9,0.8173,1.55,0.96,4.84
5e3505b3f799fa9a1bc2575e5552806f,50e13ee63f086c2fe84229348bc91b5b,,2.19,1.0,
b4e84df01d81efd065ae1a70380590dc,50e13ee63f086c2fe84229348bc91b5b,0.8105,2.89,0.64,4.8
11a95d84ddc4108d9a7593fa57a09d20,50e13ee63f086c2fe84229348bc91b5b,0.8972,1.55,0.8,4.8
aa7f777e33f0f547d4028e199d054998,50e13ee63f086c2fe84229348bc91b5b,0.8596,1.68,0.8,4.84
16bacdd218b5eb21441256c328fcabc1,6c90661e6d2c7579f5ce337c3391dbb9,0.8639,1.53,0.96,5.0
158dcb4c497a213ee8a2d80d666c7468,6c90661e6d2c7579f5ce337c3391dbb9,0.8423,1.82,0.92,4.72
86c2f24be3c908b407f932b5ad6663db,6c90661e6d2c7579f5ce337c3391dbb9,0.8142,1.84,0.92,5.0
7d110dd46c6af82bb7639658a2a01556,6c90661e6d2c7579f5ce337c3391dbb9,0.8768,1.64,0.96,4.88
b7cec76522b3f24c8bcd1a6b9b8abb66,6c90661e6d2c7579f5ce337c3391dbb9,0.8744,1.5,0.92,4.92
199edd0d8102009c9e4c5d144212b9f4,50e13ee63f086c2fe84229348bc91b5b,0.7951,2.16,0.76,4.84
8616da61a6ab33dabac21c2e127e7cb0,6c90661e6d2c7579f5ce337c3391dbb9,0.9111,1.46,1.0,4.88
a2cd63180d7cb4f52d1a23a33c14d508,6c90661e6d2c7579f5ce337c3391dbb9,0.8566,1.18,1.0,4.84
e2dad7b01a734b7204dcddbe47880626,6c90661e6d2c7579f5ce337c3391dbb9,0.852,1.47,1.0,4.92
92fd4c98ce4254b2f4ab806823a5613c,6c90661e6d2c7579f5ce337c3391dbb9,0.869,1.24,0.96,4.92
02a4c3354d46eae07bb5f7154d8946d3,6c90661e6d2c7579f5ce337c3391dbb9,0.8622,1.08,1.0,4.92
2d19ecabf835a39485943d4e45a50963,6c90661e6d2c7579f5ce337c3391dbb9,0.8546,1.62,0.88,4.88
9498a8fa412ccf52c1efdb641319fe7a,41dc7c9e385c4d2b6c1f7836973951bf,0.8521,2.07,0.88,4.76
816ff79234f0ef34b9e357c9a3f25c6a,6c90661e6d2c7579f5ce337c3391dbb9,0.8864,1.39,0.96,4.84
2e369b8e5c40361615f21c2371e43790,50e13ee63f086c2fe84229348bc91b5b,0.9143,1.87,0.72,5.0
e9f7fa9e92b51db87fc140c1e7912a54,50e13ee63f086c2fe84229348bc91b5b,0.8373,2.0,1.0,4.8
831e5f449b1b329b9d89123c6fdd47e3,6c90661e6d2c7579f5ce337c3391dbb9,0.9046,1.45,1.0,4.36
088b1afd3a64d216214f9f2f3a5f819f,6c90661e6d2c7579f5ce337c3391dbb9,0.8724,1.5,0.88,4.84
80751a9138a052e5d872dbf72d125b54,6c90661e6d2c7579f5ce337c3391dbb9,0.9002,1.06,1.0,4.88
16003c9e21065be9ec8513f578cf175f,bb29b8d0d196b5db5a5350e5e3ae2b1f,0.971,2.35,0.6,5.0
5185c4d74111592a0cb8733310f72118,6c90661e6d2c7579f5ce337c3391dbb9,0.8932,0.84,0.96,4.68
56d2b7dee1362c3fabf819fd83e89527,6c90661e6d2c7579f5ce337c3391dbb9,0.8758,2.0,0.96,4.8
c3e580b3247e7dd9c212aee7d07e8930,6c90661e6d2c7579f5ce337c3391dbb9,0.8665,1.26,0.92,4.84
e3d7c9d46a51593528155f073a9788f8,41dc7c9e385c4d2b6c1f7836973951bf,0.883,2.25,0.92,4.68
7a03d267e50648e0b1df72d0a4d77ae7,6c90661e6d2c7579f5ce337c3391dbb9,0.8532,1.7,1.0,4.96
c0a31620223c35b5e567ebd6df3a8904,6c90661e6d2c7579f5ce337c3391dbb9,0.8692,1.44,1.0,4.84
dae94b33437abb805bcd15d960fac889,6c90661e6d2c7579f5ce337c3391dbb9,0.8748,1.47,1.0,4.92
3626ec1459fd851c319adea40f1bb766,41dc7c9e385c4d2b6c1f7836973951bf,0.8617,2.5,0.96,4.84
1dd5a9de63394a2fa2722f2f3185bb10,50e13ee63f086c2fe84229348bc91b5b,0.7935,1.99,0.92,4.92
9c5bc13b27ff23cd6c0a67f2234cd5b5,41dc7c9e385c4d2b6c1f7836973951bf,0.8514,2.11,0.96,4.96
e82b2a35c44106426fb9ddbff2bc1215,50e13ee63f086c2fe84229348bc91b5b,0.824,1.89,0.84,4.76
4455005e89f9255174fb76a64afc2e0a,6c90661e6d2c7579f5ce337c3391dbb9,0.8707,1.38,1.0,4.76
74c7b93a15be02da72203cef08077a90,41dc7c9e385c4d2b6c1f7836973951bf,0.7745,1.92,1.0,4.72
534e3ec2001190973d7db50854a305c6,6c90661e6d2c7579f5ce337c3391dbb9,0.8285,1.64,0.96,4.92
9f675c7ea36e93639f4338ec5e9ea10e,41dc7c9e385c4d2b6c1f7836973951bf,0.864,2.08,0.96,4.96
16a751e455eff634a18816a6b4c0c808,6c90661e6d2c7579f5ce337c3391dbb9,0.8514,1.64,1.0,4.92
fcf0888898f0b79820f2cab56dac2f8b,50e13ee63f086c2fe84229348bc91b5b,0.9012,3.14,0.72,4.92
fdf1c89d1744977e94bc8a5d39e096f1,6c90661e6d2c7579f5ce337c3391dbb9,0.8771,1.31,1.0,4.92
f8a7a45160a1d71f768b1a90e1d5f7d8,50e13ee63f086c2fe84229348bc91b5b,0.8646,1.94,0.8,4.96
5334617bb647b8015b650ed875724aed,50e13ee63f086c2fe84229348bc91b5b,0.8532,1.62,0.84,4.88
d7932b8fbabf91cb49ff4f8bd28f3062,50e13ee63f086c2fe84229348bc91b5b,0.832,1.0,0.68,4.76
6064487ba1cfdd6ae9d739efcc8ba6dc,6c90661e6d2c7579f5ce337c3391dbb9,0.8263,1.73,0.96,4.84
427de14796a81b36ccd34d09dc5ada14,41dc7c9e385c4d2b6c1f7836973951bf,0.8501,2.57,0.88,4.72
145b53624a0818584dc8045cb94ed979,50e13ee63f086c2fe84229348bc91b5b,0.8814,1.88,0.8,4.84
0646e789e5841c1b3970a07c8f918af9,6c90661e6d2c7579f5ce337c3391dbb9,0.8564,1.31,1.0,4.68
1f426fe0c1c00153cc4f208aa5a0ae7e,6c90661e6d2c7579f5ce337c3391dbb9,0.8956,0.96,0.96,4.88
b0d53008bc471b4ac0ee8d3cdd266736,6c90661e6d2c7579f5ce337c3391dbb9,0.8713,1.47,1.0,4.92
f40c9eed17ce9431f29996393d49144d,41dc7c9e385c4d2b6c1f7836973951bf,0.8338,1.8,0.92,4.68
ba1a6a689b0414898ca5c653c21d7979,6c90661e6d2c7579f5ce337c3391dbb9,0.8611,1.37,0.92,4.84
c4d110b7babb890e2af24633442543fe,41dc7c9e385c4d2b6c1f7836973951bf,0.8623,2.44,0.96,4.84
0b18aa004a3f21059f82973d05a67d8b,50e13ee63f086c2fe84229348bc91b5b,0.8417,3.17,0.92,5.0
7ad2c219ca601742bbe459e2ca791d88,6c90661e6d2c7579f5ce337c3391dbb9,0.8858,1.26,1.0,4.96
2b1c7746e6e1a4e92f138398b2434fd3,41dc7c9e385c4d2b6c1f7836973951bf,0.8333,1.31,0.88,4.36
4582d9e6e78f9f15a39e3f6ebe13bf3f,50e13ee63f086c2fe84229348bc91b5b,0.9444,0.65,0.72,5.0
4d95c8a8982e4084d3edc2cda11c3467,50e13ee63f086c2fe84229348bc91b5b,0.9088,1.88,0.84,4.76
a645206d3a8aac32bf65bd09308d895d,6c90661e6d2c7579f5ce337c3391dbb9,0.8683,1.62,0.92,4.36
57f7d546913d1f77a13fb4189b16d05f,6c90661e6d2c7579f5ce337c3391dbb9,0.8517,1.88,0.88,4.76
84468f82c62f2ce3fada2a5aef1de04c,6c90661e6d2c7579f5ce337c3391dbb9,0.905,1.29,1.0,4.88
22ac4ef9ea8ab55f05c5be8420a8de23,6c90661e6d2c7579f5ce337c3391dbb9,0.8853,1.09,0.92,4.96
699c0a929101985a07f4edb843c76d33,6c90661e6d2c7579f5ce337c3391dbb9,0.8676,1.12,1.0,4.96
f62dc7230b430819df60febc5d8efda0,6c90661e6d2c7579f5ce337c3391dbb9,0.8754,1.2,0.92,4.92
b4d913c5100c844dc670de49a800a4ff,6c90661e6d2c7579f5ce337c3391dbb9,0.8733,1.18,1.0,4.52
c6d45713b389e9df2f526a7a009677af,6c90661e6d2c7579f5ce337c3391dbb9,0.8595,1.54,0.96,4.64
6458307bdf435549655f2bb47b565d53,6c90661e6d2c7579f5ce337c3391dbb9,0.866,1.15,0.92,4.92
def0bbf1aaf5fc09c36d35fbf15475cd,6c90661e6d2c7579f5ce337c3391dbb9,0.863,1.21,0.96,5.0
572adecb1c4538ef2492dfbd3b951c83,6c90661e6d2c7579f5ce337c3391dbb9,0.8781,1.27,0.92,4.88
0bbf58d18892781804f073113fba9c5d,41dc7c9e385c4d2b6c1f7836973951bf,0.8675,2.14,0.96,4.96
6dba241562b6db3177f0e82eaf854de5,6c90661e6d2c7579f5ce337c3391dbb9,0.83,1.93,0.92,4.88
33e2384fed26662c420d3854613303c7,6c90661e6d2c7579f5ce337c3391dbb9,0.8426,1.43,0.92,4.72
b9da5ccf42f7799d00d7cf418296bfb9,6c90661e6d2c7579f5ce337c3391dbb9,0.8607,1.28,1.0,4.56
a269386ddf315ad86ee3c972dee2b942,6c90661e6d2c7579f5ce337c3391dbb9,0.8626,1.0,0.96,4.92
